unix,date,symbol,open,high,low,close,Volume BTC,Volume ETH
1618491600000,2021-04-15 13:00:00,ETH/BTC,0.03891,0.039225,0.038858,0.03917,3.9861373473205,101.76505865
1618488000000,2021-04-15 12:00:00,ETH/BTC,0.038927,0.039022,0.038834,0.038923,20.745492230713236,532.9880078799999
1618484400000,2021-04-15 11:00:00,ETH/BTC,0.038802,0.039005,0.038698,0.038943,37.12188804280956,953.23647492
1618480800000,2021-04-15 10:00:00,ETH/BTC,0.0391,0.039196,0.038786,0.038802,60.09327160966266,1548.71582933
1618477200000,2021-04-15 09:00:00,ETH/BTC,0.0389,0.0391,0.0389,0.0391,85.50768249963299,2186.8972506299997
1618473600000,2021-04-15 08:00:00,ETH/BTC,0.039284,0.039422,0.038759,0.0389,79.73130396935498,2049.64791695
1618470000000,2021-04-15 07:00:00,ETH/BTC,0.039148,0.0393,0.039099,0.039288,42.593995259946,1084.14771075
1618466400000,2021-04-15 06:00:00,ETH/BTC,0.03912,0.039223,0.039028,0.03915,51.96551936644799,1327.34404512
1618462800000,2021-04-15 05:00:00,ETH/BTC,0.038947,0.03912,0.038931,0.039085,2.4934420982043,63.79537158
1618459200000,2021-04-15 04:00:00,ETH/BTC,0.039258,0.039259,0.038862,0.038905,4.92438078049675,126.57449635
1618455600000,2021-04-15 03:00:00,ETH/BTC,0.038604,0.039251,0.038537,0.039251,18.222512008326188,464.25599368999997
1618452000000,2021-04-15 02:00:00,ETH/BTC,0.038615,0.038712,0.03853,0.038598,5.859649170304859,151.81224856999998
1618448400000,2021-04-15 01:00:00,ETH/BTC,0.038532,0.038601,0.038346,0.038601,7.157862188006311,185.43204031
1618444800000,2021-04-15 00:00:00,ETH/BTC,0.038626,0.038696,0.0385,0.0385,43.347584875595,1125.91129547
1618441200000,2021-04-14 23:00:00,ETH/BTC,0.0386,0.038876,0.038502,0.038595,59.1573162856485,1532.7715063
1618437600000,2021-04-14 22:00:00,ETH/BTC,0.038626,0.038797,0.038473,0.038579,47.26947591566612,1225.26441628
1618434000000,2021-04-14 21:00:00,ETH/BTC,0.037976,0.038685,0.037957,0.038611,79.42923518195357,2057.16596778
1618430400000,2021-04-14 20:00:00,ETH/BTC,0.037566,0.037985,0.037529,0.037976,46.984590389379285,1237.21799003
1618426800000,2021-04-14 19:00:00,ETH/BTC,0.037622,0.037732,0.03757,0.03758,52.6411329374616,1400.77522452
1618423200000,2021-04-14 18:00:00,ETH/BTC,0.037367,0.0377,0.037315,0.037635,50.096586334216504,1331.1169479
1618419600000,2021-04-14 17:00:00,ETH/BTC,0.03736,0.037431,0.037204,0.03743,47.8940606162232,1279.56346824
1618416000000,2021-04-14 16:00:00,ETH/BTC,0.037285,0.037585,0.037253,0.037375,53.47606676176375,1430.79777289
1618412400000,2021-04-14 15:00:00,ETH/BTC,0.036939,0.037324,0.036926,0.037288,56.30535070805104,1510.0126235799999
1618408800000,2021-04-14 14:00:00,ETH/BTC,0.036938,0.037098,0.036665,0.036981,42.28469281961379,1143.41669559
1618405200000,2021-04-14 13:00:00,ETH/BTC,0.036949,0.037087,0.036907,0.037001,14.575193910423431,393.91351343
1618401600000,2021-04-14 12:00:00,ETH/BTC,0.03704,0.037195,0.036768,0.036951,50.09180182792917,1355.62777267
1618398000000,2021-04-14 11:00:00,ETH/BTC,0.036775,0.03704,0.036775,0.037037,99.42765162150822,2684.54927833
1618394400000,2021-04-14 10:00:00,ETH/BTC,0.036771,0.036835,0.036733,0.03681,60.50467213399531,1643.70204113
1618390800000,2021-04-14 09:00:00,ETH/BTC,0.036727,0.036852,0.036575,0.036816,26.22715669534272,712.38474292
1618387200000,2021-04-14 08:00:00,ETH/BTC,0.03689,0.03699,0.03656,0.036718,29.913302914974597,814.6768046999999
1618383600000,2021-04-14 07:00:00,ETH/BTC,0.036985,0.03706,0.036866,0.036889,42.70488219843359,1157.65898231
1618380000000,2021-04-14 06:00:00,ETH/BTC,0.036848,0.037078,0.036835,0.036957,29.331059916923365,793.6537034099999
1618376400000,2021-04-14 05:00:00,ETH/BTC,0.036932,0.037101,0.036808,0.036843,37.780853131248485,1025.45539536
1618372800000,2021-04-14 04:00:00,ETH/BTC,0.03682,0.037173,0.036752,0.03689,38.5652328988269,1045.41157221
1618369200000,2021-04-14 03:00:00,ETH/BTC,0.036275,0.036908,0.036268,0.03682,61.37079747386979,1666.77885589
1618365600000,2021-04-14 02:00:00,ETH/BTC,0.036118,0.036275,0.036095,0.036275,82.30606738880026,2268.94741251
1618362000000,2021-04-14 01:00:00,ETH/BTC,0.036274,0.036274,0.03612,0.036139,44.487196059573776,1231.00240902
1618358400000,2021-04-14 00:00:00,ETH/BTC,0.036172,0.036284,0.036151,0.036275,74.09067011865375,2042.47195365
1618354800000,2021-04-13 23:00:00,ETH/BTC,0.036108,0.036283,0.036093,0.036196,70.36798733285771,1944.0818690699998
1618351200000,2021-04-13 22:00:00,ETH/BTC,0.036133,0.036197,0.036038,0.036099,70.30047280230134,1947.43546365
1618347600000,2021-04-13 21:00:00,ETH/BTC,0.036415,0.036415,0.036116,0.036134,50.058191679744354,1385.3487485399999
1618344000000,2021-04-13 20:00:00,ETH/BTC,0.036468,0.036516,0.036323,0.036415,51.27949310790545,1408.19698223
1618340400000,2021-04-13 19:00:00,ETH/BTC,0.03614,0.036539,0.03614,0.03645,26.6878197092295,732.17612371
1618336800000,2021-04-13 18:00:00,ETH/BTC,0.036451,0.036538,0.036014,0.03614,64.6979103312568,1790.20227812
1618333200000,2021-04-13 17:00:00,ETH/BTC,0.035954,0.0365,0.035951,0.03648,81.58458129960961,2236.41944352
1618329600000,2021-04-13 16:00:00,ETH/BTC,0.035905,0.036186,0.035897,0.035958,46.52247193856262,1293.80032089
1618326000000,2021-04-13 15:00:00,ETH/BTC,0.035946,0.03595,0.03562,0.03595,9.134612002319,254.09212802
1618322400000,2021-04-13 14:00:00,ETH/BTC,0.035505,0.03595,0.035505,0.03595,4.6663793939255,129.80193029
1618318800000,2021-04-13 13:00:00,ETH/BTC,0.03534,0.035519,0.03534,0.035483,10.00237205865653,281.89194991
1618315200000,2021-04-13 12:00:00,ETH/BTC,0.03542,0.035457,0.035236,0.035343,1.87782707350161,53.13151327
1618311600000,2021-04-13 11:00:00,ETH/BTC,0.035291,0.035405,0.035285,0.035405,1.8415557592205998,52.01400252
1618308000000,2021-04-13 10:00:00,ETH/BTC,0.035214,0.035391,0.035111,0.035266,2.4076682850327797,68.27165783
1618304400000,2021-04-13 09:00:00,ETH/BTC,0.035424,0.035424,0.03508,0.035192,4.244067529337681,120.59750879
1618300800000,2021-04-13 08:00:00,ETH/BTC,0.035429,0.035504,0.035032,0.035398,44.54923681710502,1258.52412049
1618297200000,2021-04-13 07:00:00,ETH/BTC,0.035559,0.035605,0.035416,0.035416,1.9556860954548003,55.22041155
1618293600000,2021-04-13 06:00:00,ETH/BTC,0.035674,0.03592,0.03557,0.03557,7.7394610236017,217.58394781
1618290000000,2021-04-13 05:00:00,ETH/BTC,0.035697,0.035752,0.035645,0.035655,0.3963170761749,11.11532958
1618286400000,2021-04-13 04:00:00,ETH/BTC,0.035771,0.035828,0.035706,0.035723,2.46550366542966,69.01726242
1618282800000,2021-04-13 03:00:00,ETH/BTC,0.03565,0.03579,0.035608,0.035734,7.00870339022678,196.13542817
1618279200000,2021-04-13 02:00:00,ETH/BTC,0.035715,0.035732,0.035583,0.03562,13.475206382612,378.30450260000003
1618275600000,2021-04-13 01:00:00,ETH/BTC,0.035726,0.035765,0.035673,0.035726,0.16708237755034,4.67677259
1618272000000,2021-04-13 00:00:00,ETH/BTC,0.035744,0.0358,0.035699,0.035736,0.8215683775538399,22.98993669
1618268400000,2021-04-12 23:00:00,ETH/BTC,0.035792,0.035792,0.035706,0.035706,1.4349738555972602,40.188591710000004
1618264800000,2021-04-12 22:00:00,ETH/BTC,0.035785,0.035824,0.03573,0.035801,0.96168447325445,26.86194445
1618261200000,2021-04-12 21:00:00,ETH/BTC,0.035772,0.035831,0.035724,0.035794,0.47607326695764,13.30036506
1618257600000,2021-04-12 20:00:00,ETH/BTC,0.035666,0.035772,0.03564,0.035772,1.5589529877451198,43.58025796
1618254000000,2021-04-12 19:00:00,ETH/BTC,0.035625,0.035666,0.035611,0.035655,1.1749783470756,32.95409752
1618250400000,2021-04-12 18:00:00,ETH/BTC,0.035446,0.035638,0.03541,0.035602,0.39353326702452,11.05368426
1618246800000,2021-04-12 17:00:00,ETH/BTC,0.035493,0.035528,0.035477,0.035477,1.70033791033834,47.92789442
1618243200000,2021-04-12 16:00:00,ETH/BTC,0.035356,0.035557,0.035154,0.035505,9.157796107141952,257.92975939
1618239600000,2021-04-12 15:00:00,ETH/BTC,0.035551,0.035632,0.035291,0.035361,7.947465288213599,224.75227759999999
1618236000000,2021-04-12 14:00:00,ETH/BTC,0.035633,0.035675,0.035551,0.035565,1.87903760548725,52.83389865
1618232400000,2021-04-12 13:00:00,ETH/BTC,0.03564,0.035701,0.035614,0.035642,3.75320936240322,105.30299541
1618228800000,2021-04-12 12:00:00,ETH/BTC,0.035665,0.035665,0.035603,0.035651,1.1207176070467302,31.435797230000002
1618225200000,2021-04-12 11:00:00,ETH/BTC,0.035751,0.035787,0.035675,0.035675,2.05538460468075,57.61414449
1618221600000,2021-04-12 10:00:00,ETH/BTC,0.03574,0.035842,0.035588,0.035754,28.00975788680088,783.40207772
1618218000000,2021-04-12 09:00:00,ETH/BTC,0.03599,0.03599,0.035684,0.035741,20.13727095985851,563.42214711
1618214400000,2021-04-12 08:00:00,ETH/BTC,0.035973,0.036061,0.035947,0.035965,4.208432198706899,117.01465866
1618210800000,2021-04-12 07:00:00,ETH/BTC,0.035945,0.035987,0.035804,0.035932,3.9813908693722797,110.80348629
1618207200000,2021-04-12 06:00:00,ETH/BTC,0.035671,0.035976,0.035671,0.035911,3.20235721814276,89.17482716
1618203600000,2021-04-12 05:00:00,ETH/BTC,0.0358,0.035819,0.035676,0.035676,1.31626959081084,36.89510009
1618200000000,2021-04-12 04:00:00,ETH/BTC,0.035593,0.035813,0.035558,0.03581,18.976863843551403,529.93196994
1618196400000,2021-04-12 03:00:00,ETH/BTC,0.035778,0.035807,0.035609,0.035609,3.4445145647964104,96.73157249
1618192800000,2021-04-12 02:00:00,ETH/BTC,0.035823,0.035823,0.035733,0.035787,0.37855786312052997,10.57808319
1618189200000,2021-04-12 01:00:00,ETH/BTC,0.03573,0.035875,0.035727,0.035856,2.4250703293296,67.6335991
1618185600000,2021-04-12 00:00:00,ETH/BTC,0.035858,0.035906,0.035708,0.035727,1.60162310955879,44.82948777
1618182000000,2021-04-11 23:00:00,ETH/BTC,0.035707,0.035877,0.035707,0.035877,2.23015404552579,62.16110727
1618178400000,2021-04-11 22:00:00,ETH/BTC,0.03582,0.035844,0.035648,0.035672,1.23678650678128,34.67107274
1618174800000,2021-04-11 21:00:00,ETH/BTC,0.03597,0.035989,0.035782,0.035828,1.26043338557812,35.18012129
1618171200000,2021-04-11 20:00:00,ETH/BTC,0.035881,0.03598,0.035818,0.035972,0.78486041592816,21.81864828
1618167600000,2021-04-11 19:00:00,ETH/BTC,0.035911,0.036085,0.035861,0.035898,2.48389322317392,69.19308104
1618164000000,2021-04-11 18:00:00,ETH/BTC,0.035877,0.035955,0.035851,0.035928,2.8108789266189604,78.23644307
1618160400000,2021-04-11 17:00:00,ETH/BTC,0.035882,0.035922,0.035824,0.035882,0.9404471974851799,26.20944199
1618156800000,2021-04-11 16:00:00,ETH/BTC,0.036032,0.036086,0.035878,0.035878,0.78454513945388,21.86702546
1618153200000,2021-04-11 15:00:00,ETH/BTC,0.035957,0.036065,0.035936,0.036029,3.6787858200397503,102.10624275
1618149600000,2021-04-11 14:00:00,ETH/BTC,0.035849,0.035969,0.035849,0.035918,1.4188233827415802,39.501736810000004
1618146000000,2021-04-11 13:00:00,ETH/BTC,0.035943,0.035943,0.035809,0.035842,0.99884730078282,27.86806821
1618142400000,2021-04-11 12:00:00,ETH/BTC,0.035981,0.036021,0.035901,0.035917,2.4942463027593997,69.4447282
1618138800000,2021-04-11 11:00:00,ETH/BTC,0.035992,0.036004,0.035933,0.035969,1.31362148907391,36.52093439
1618135200000,2021-04-11 10:00:00,ETH/BTC,0.035846,0.036069,0.035845,0.035908,4.71160471095672,131.21323134
1618131600000,2021-04-11 09:00:00,ETH/BTC,0.035763,0.03584,0.035677,0.03584,3.2459150753791994,90.56682688
1618128000000,2021-04-11 08:00:00,ETH/BTC,0.035725,0.035756,0.035635,0.035728,3.6436055653289605,101.98179482
1618124400000,2021-04-11 07:00:00,ETH/BTC,0.035639,0.035717,0.035622,0.035717,0.39924111894777,11.17790181
1618120800000,2021-04-11 06:00:00,ETH/BTC,0.035565,0.035686,0.035565,0.035613,1.9150257540176099,53.77322197
1618117200000,2021-04-11 05:00:00,ETH/BTC,0.035555,0.035656,0.035497,0.035584,8.824330897571839,247.98591776
1618113600000,2021-04-11 04:00:00,ETH/BTC,0.035574,0.035612,0.035492,0.035568,0.40817743647408,11.47597381
1618110000000,2021-04-11 03:00:00,ETH/BTC,0.035564,0.035642,0.035519,0.03558,0.6187578756918001,17.39060921
1618106400000,2021-04-11 02:00:00,ETH/BTC,0.035557,0.035618,0.035508,0.035571,7.22204683167207,203.03187517
1618102800000,2021-04-11 01:00:00,ETH/BTC,0.035502,0.035618,0.035439,0.035517,0.21677171340141002,6.10332273
1618099200000,2021-04-11 00:00:00,ETH/BTC,0.035708,0.035712,0.035426,0.035525,5.71533409905325,160.88202953
1618095600000,2021-04-10 23:00:00,ETH/BTC,0.035735,0.035773,0.035642,0.035717,0.33744414737769995,9.4477181
1618092000000,2021-04-10 22:00:00,ETH/BTC,0.035721,0.035779,0.035658,0.035768,0.26660376955591997,7.4536951899999995
1618088400000,2021-04-10 21:00:00,ETH/BTC,0.035636,0.035811,0.035532,0.035811,1.00956665557881,28.19152371
1618084800000,2021-04-10 20:00:00,ETH/BTC,0.035757,0.035765,0.035602,0.035755,4.296973463903901,120.17825378
1618081200000,2021-04-10 19:00:00,ETH/BTC,0.035679,0.035764,0.03562,0.035763,0.53178147440145,14.869599149999999
1618077600000,2021-04-10 18:00:00,ETH/BTC,0.03569,0.035708,0.035568,0.035708,3.03578522810396,85.01694937
1618074000000,2021-04-10 17:00:00,ETH/BTC,0.035729,0.035777,0.035671,0.03571,0.5499538747575999,15.40055656
1618070400000,2021-04-10 16:00:00,ETH/BTC,0.035825,0.03583,0.03571,0.035738,2.3488604959533,65.72445285
1618066800000,2021-04-10 15:00:00,ETH/BTC,0.035716,0.035849,0.035716,0.035779,0.6113584210037899,17.08707401
1618063200000,2021-04-10 14:00:00,ETH/BTC,0.035685,0.035742,0.03566,0.035742,0.74289615969828,20.78496334
1618059600000,2021-04-10 13:00:00,ETH/BTC,0.035677,0.03571,0.035573,0.035644,6.9068216772618,193.77235095
1618056000000,2021-04-10 12:00:00,ETH/BTC,0.035634,0.035809,0.035557,0.035671,4.77154751748162,133.76545422
1618052400000,2021-04-10 11:00:00,ETH/BTC,0.035657,0.03572,0.035626,0.035663,1.06783559329907,29.94239389
1618048800000,2021-04-10 10:00:00,ETH/BTC,0.035639,0.035711,0.035555,0.035659,4.4428906857667805,124.59381042
1618045200000,2021-04-10 09:00:00,ETH/BTC,0.035726,0.035742,0.035618,0.035645,1.12508156952465,31.56351717
1618041600000,2021-04-10 08:00:00,ETH/BTC,0.035804,0.035844,0.035692,0.035692,0.64153816844164,17.97428467
1618038000000,2021-04-10 07:00:00,ETH/BTC,0.035817,0.035839,0.035633,0.035756,12.145223405033041,339.66952134
1618034400000,2021-04-10 06:00:00,ETH/BTC,0.035704,0.035917,0.035679,0.035809,3.23958617953731,90.46849059
1618030800000,2021-04-10 05:00:00,ETH/BTC,0.035874,0.035886,0.035553,0.035689,9.83705643637291,275.63272819
1618027200000,2021-04-10 04:00:00,ETH/BTC,0.036215,0.036267,0.035731,0.035873,17.90756106974135,499.19329495
1618023600000,2021-04-10 03:00:00,ETH/BTC,0.036092,0.036434,0.035946,0.036208,18.920892820781116,522.56111414
1618020000000,2021-04-10 02:00:00,ETH/BTC,0.035877,0.036135,0.035773,0.036064,2.03377789348832,56.39357513
1618016400000,2021-04-10 01:00:00,ETH/BTC,0.035562,0.035877,0.035492,0.035877,1.91369592415467,53.34046671
1618012800000,2021-04-10 00:00:00,ETH/BTC,0.03555,0.035608,0.035493,0.035579,0.33818365571094006,9.505147860000001
1618009200000,2021-04-09 23:00:00,ETH/BTC,0.035581,0.035637,0.035545,0.035565,2.8873387997463,81.18483902
1618005600000,2021-04-09 22:00:00,ETH/BTC,0.03557,0.03565,0.03557,0.035572,0.6983979914817601,19.633363080000002
1618002000000,2021-04-09 21:00:00,ETH/BTC,0.035492,0.035569,0.035487,0.035532,0.8368336586106001,23.55154955
1617998400000,2021-04-09 20:00:00,ETH/BTC,0.035584,0.035592,0.035495,0.035512,0.34474744196800006,9.707914
1617994800000,2021-04-09 19:00:00,ETH/BTC,0.0356,0.035661,0.035567,0.035567,0.7815796802334499,21.97485535
1617991200000,2021-04-09 18:00:00,ETH/BTC,0.035537,0.035611,0.03553,0.035611,0.8443968120422299,23.71168493
1617987600000,2021-04-09 17:00:00,ETH/BTC,0.035602,0.03567,0.035521,0.035521,0.4507436481569099,12.68949771
1617984000000,2021-04-09 16:00:00,ETH/BTC,0.035419,0.035584,0.03532,0.035573,1.3827538782714,38.8708818
1617980400000,2021-04-09 15:00:00,ETH/BTC,0.035433,0.035489,0.035395,0.035475,0.9788468719919999,27.59258272
1617976800000,2021-04-09 14:00:00,ETH/BTC,0.035585,0.035585,0.035379,0.035445,1.01431952165925,28.61671665
1617973200000,2021-04-09 13:00:00,ETH/BTC,0.035531,0.03563,0.035417,0.035526,7.4670373671261006,210.18514235
1617969600000,2021-04-09 12:00:00,ETH/BTC,0.035599,0.035627,0.035458,0.035534,9.62277801158266,270.80480699
1617966000000,2021-04-09 11:00:00,ETH/BTC,0.035624,0.035637,0.035467,0.035614,2.2483821968254003,63.1319761
1617962400000,2021-04-09 10:00:00,ETH/BTC,0.035928,0.035958,0.035636,0.035636,3.2693743091772403,91.74358259
1617958800000,2021-04-09 09:00:00,ETH/BTC,0.035845,0.035905,0.035795,0.035905,0.8725290674014999,24.3010463
1617955200000,2021-04-09 08:00:00,ETH/BTC,0.035807,0.035841,0.035731,0.035832,2.33198489450688,65.08106984
1617951600000,2021-04-09 07:00:00,ETH/BTC,0.035852,0.035857,0.03573,0.035843,1.2379760958923802,34.53885266
1617948000000,2021-04-09 06:00:00,ETH/BTC,0.03572,0.035846,0.035719,0.035846,1.0822696589120602,30.19220161
1617944400000,2021-04-09 05:00:00,ETH/BTC,0.035667,0.035769,0.035659,0.035753,0.26741336255673004,7.479466410000001
1617940800000,2021-04-09 04:00:00,ETH/BTC,0.035746,0.035771,0.035683,0.035683,2.44359183354173,68.48056031
1617937200000,2021-04-09 03:00:00,ETH/BTC,0.035829,0.035829,0.035694,0.035748,1.04507768826684,29.23457783
1617933600000,2021-04-09 02:00:00,ETH/BTC,0.03587,0.035898,0.035815,0.035839,0.021412293678100002,0.5974579
1617930000000,2021-04-09 01:00:00,ETH/BTC,0.035904,0.035926,0.035812,0.035887,0.60927628424931,16.97763213
1617926400000,2021-04-09 00:00:00,ETH/BTC,0.035817,0.035974,0.035768,0.035892,2.40586030534752,67.03054456
1617922800000,2021-04-08 23:00:00,ETH/BTC,0.035812,0.0359,0.0358,0.03584,1.7160084469247998,47.87969997
1617919200000,2021-04-08 22:00:00,ETH/BTC,0.035578,0.035814,0.035531,0.035763,1.0888404664437301,30.44600471
1617915600000,2021-04-08 21:00:00,ETH/BTC,0.035625,0.035631,0.035524,0.035555,3.36137685686595,94.54020129
1617912000000,2021-04-08 20:00:00,ETH/BTC,0.035645,0.035766,0.035613,0.035641,2.2045561500308297,61.85449763
1617908400000,2021-04-08 19:00:00,ETH/BTC,0.035715,0.035777,0.035609,0.035643,0.13101415737831001,3.67573317
1617904800000,2021-04-08 18:00:00,ETH/BTC,0.035742,0.035742,0.035614,0.035688,4.02092597625768,112.66885161
1617901200000,2021-04-08 17:00:00,ETH/BTC,0.035822,0.035822,0.035734,0.035734,4.69438688695228,131.37031642
1617897600000,2021-04-08 16:00:00,ETH/BTC,0.035659,0.035904,0.035659,0.035826,1.8697675941285596,52.19024156
1617894000000,2021-04-08 15:00:00,ETH/BTC,0.035442,0.035649,0.035379,0.035649,1.6869859674795902,47.322111910000004
1617890400000,2021-04-08 14:00:00,ETH/BTC,0.035309,0.035473,0.035309,0.035427,2.00094944974743,56.48091709
1617886800000,2021-04-08 13:00:00,ETH/BTC,0.035317,0.03537,0.035296,0.035317,3.32193538625268,94.06052004
1617883200000,2021-04-08 12:00:00,ETH/BTC,0.035377,0.035455,0.035304,0.035364,1.3463265631216799,38.07053962
1617879600000,2021-04-08 11:00:00,ETH/BTC,0.035228,0.035419,0.035201,0.035419,0.35834166252411,10.11721569
1617876000000,2021-04-08 10:00:00,ETH/BTC,0.035327,0.035327,0.035166,0.035203,3.4105687920654,96.8829018
1617872400000,2021-04-08 09:00:00,ETH/BTC,0.035404,0.035475,0.035238,0.035272,0.8342372850111199,23.65154471
1617868800000,2021-04-08 08:00:00,ETH/BTC,0.035577,0.035636,0.035391,0.035404,6.14433225001424,173.54909756
1617865200000,2021-04-08 07:00:00,ETH/BTC,0.03536,0.035623,0.035335,0.035623,1.44896699516121,40.67504127
1617861600000,2021-04-08 06:00:00,ETH/BTC,0.035343,0.035467,0.035263,0.035305,27.0615611722504,766.50789328
1617858000000,2021-04-08 05:00:00,ETH/BTC,0.035467,0.035528,0.035277,0.03535,16.2944528620055,460.94633273
1617854400000,2021-04-08 04:00:00,ETH/BTC,0.035323,0.035498,0.035323,0.03544,1.5021874658344,42.386779510000004
1617850800000,2021-04-08 03:00:00,ETH/BTC,0.035308,0.035324,0.035242,0.035302,0.57318867637826,16.23671963
1617847200000,2021-04-08 02:00:00,ETH/BTC,0.035267,0.035328,0.035257,0.035289,1.00861328115918,28.58152062
1617843600000,2021-04-08 01:00:00,ETH/BTC,0.035211,0.03525,0.035158,0.035235,0.3090835052073,8.77205918
1617840000000,2021-04-08 00:00:00,ETH/BTC,0.035079,0.035284,0.035005,0.035196,56.31921759378852,1600.15960887
1617836400000,2021-04-07 23:00:00,ETH/BTC,0.035581,0.035616,0.03506,0.03506,85.925616662682,2450.8162197
1617832800000,2021-04-07 22:00:00,ETH/BTC,0.035514,0.03566,0.035509,0.035582,23.219201993311184,652.55471849
1617829200000,2021-04-07 21:00:00,ETH/BTC,0.035371,0.035523,0.035299,0.035523,28.18978199344863,793.56422581
1617825600000,2021-04-07 20:00:00,ETH/BTC,0.035307,0.03542,0.035223,0.035336,20.561803693516957,581.89392386
1617822000000,2021-04-07 19:00:00,ETH/BTC,0.035111,0.035359,0.034886,0.035281,25.749549815915998,729.841836
1617818400000,2021-04-07 18:00:00,ETH/BTC,0.035113,0.035323,0.035068,0.035163,6.7759680373718405,192.70164768
1617814800000,2021-04-07 17:00:00,ETH/BTC,0.035301,0.035376,0.035032,0.035118,37.863475056378,1078.178571
1617811200000,2021-04-07 16:00:00,ETH/BTC,0.035046,0.035369,0.03487,0.035295,30.2223916296081,856.27968918
1617807600000,2021-04-07 15:00:00,ETH/BTC,0.035235,0.03537,0.035035,0.035035,48.79673014020804,1392.79949023
1617804000000,2021-04-07 14:00:00,ETH/BTC,0.035297,0.035415,0.035169,0.035235,49.692697279534805,1410.32204568
1617800400000,2021-04-07 13:00:00,ETH/BTC,0.035098,0.035368,0.035065,0.035297,39.51493024452729,1119.49826457
1617796800000,2021-04-07 12:00:00,ETH/BTC,0.035056,0.035139,0.034701,0.035106,23.96548427934162,682.66063577
1617793200000,2021-04-07 11:00:00,ETH/BTC,0.035304,0.035477,0.035033,0.035134,12.35467443005686,351.64440229
1617789600000,2021-04-07 10:00:00,ETH/BTC,0.035737,0.035764,0.03529,0.035324,10.846934581311402,307.06982735
1617786000000,2021-04-07 09:00:00,ETH/BTC,0.03574,0.035777,0.035455,0.035737,51.540555517182675,1442.21830364
1617782400000,2021-04-07 08:00:00,ETH/BTC,0.03588,0.03588,0.035666,0.03574,87.8053029072166,2456.77960009
1617778800000,2021-04-07 07:00:00,ETH/BTC,0.035969,0.036009,0.035851,0.035891,48.214915209547996,1343.370628
1617775200000,2021-04-07 06:00:00,ETH/BTC,0.03608,0.03609,0.03596,0.03598,3.745504854707,104.09963465
1617771600000,2021-04-07 05:00:00,ETH/BTC,0.03626,0.036271,0.036005,0.036075,3.9849008527575003,110.4615621
1617768000000,2021-04-07 04:00:00,ETH/BTC,0.036339,0.036433,0.036221,0.036272,1.20212402837568,33.14192844
1617764400000,2021-04-07 03:00:00,ETH/BTC,0.036493,0.0365,0.036318,0.036345,6.202064565881851,170.64423073
1617760800000,2021-04-07 02:00:00,ETH/BTC,0.036487,0.036523,0.036436,0.036522,3.96454677226722,108.55229101
1617757200000,2021-04-07 01:00:00,ETH/BTC,0.036298,0.036488,0.036256,0.036488,24.237441894333678,664.25789011
1617753600000,2021-04-07 00:00:00,ETH/BTC,0.036431,0.036568,0.03626,0.0363,46.590219950405995,1283.47713362
1617750000000,2021-04-06 23:00:00,ETH/BTC,0.03648,0.0365,0.036424,0.036426,12.48969145929804,342.87847854
1617746400000,2021-04-06 22:00:00,ETH/BTC,0.036497,0.036567,0.036395,0.036481,54.15743882351973,1484.5382205399999
1617742800000,2021-04-06 21:00:00,ETH/BTC,0.036439,0.03653,0.036195,0.036496,50.95768746427776,1396.25404056
1617739200000,2021-04-06 20:00:00,ETH/BTC,0.036314,0.03644,0.036243,0.03644,30.5976809785076,839.67291379
1617735600000,2021-04-06 19:00:00,ETH/BTC,0.036465,0.036467,0.036198,0.036314,36.36114849215806,1001.29835579
1617732000000,2021-04-06 18:00:00,ETH/BTC,0.036512,0.03656,0.036333,0.036464,25.144703267747204,689.5761098
1617728400000,2021-04-06 17:00:00,ETH/BTC,0.036244,0.036527,0.03617,0.036527,35.47167750170563,971.10842669
1617724800000,2021-04-06 16:00:00,ETH/BTC,0.036045,0.036276,0.035963,0.036262,21.66570517425572,597.47684006
1617721200000,2021-04-06 15:00:00,ETH/BTC,0.035937,0.036068,0.035866,0.036059,32.25362828219382,894.46818498
1617717600000,2021-04-06 14:00:00,ETH/BTC,0.035981,0.035996,0.03559,0.035891,36.66240199009971,1021.49290881
1617714000000,2021-04-06 13:00:00,ETH/BTC,0.036107,0.036151,0.03597,0.036009,25.08344619594543,696.58824727
1617710400000,2021-04-06 12:00:00,ETH/BTC,0.036118,0.036199,0.036065,0.036072,31.20369698643624,865.03928217
1617706800000,2021-04-06 11:00:00,ETH/BTC,0.035992,0.036198,0.03599,0.036118,23.48344477681158,650.18674281
1617703200000,2021-04-06 10:00:00,ETH/BTC,0.036035,0.036264,0.035988,0.035988,24.33836738422716,676.29119107
1617699600000,2021-04-06 09:00:00,ETH/BTC,0.035686,0.036073,0.035675,0.036032,5.8147270668096,161.3767503
1617696000000,2021-04-06 08:00:00,ETH/BTC,0.035834,0.03597,0.035665,0.035686,47.88523272733229,1341.84926098
1617692400000,2021-04-06 07:00:00,ETH/BTC,0.036223,0.036223,0.03582,0.035844,9.3502668776838,260.86002895
1617688800000,2021-04-06 06:00:00,ETH/BTC,0.036183,0.036221,0.036158,0.036206,0.7128854831259601,19.68970566
1617685200000,2021-04-06 05:00:00,ETH/BTC,0.036103,0.03623,0.036103,0.0362,0.9076409601400001,25.0729547
1617681600000,2021-04-06 04:00:00,ETH/BTC,0.036076,0.036155,0.036001,0.036136,2.3031402682829603,63.73534061
